© 2000-2025 QIAGEN. All rights reserved.

Ingenuity Canonical Pathways	 -log(p-value)	Ratio	z-score	Molecules	
Prolactin Signaling	-0E00	2.08E-02	NaN	KCNU1,PRLR	
Melanoma Signaling	-0E00	2E-02	NaN	CDKN1A	
Prostate Cancer Signaling	-0E00	8.62E-03	NaN	CDKN1A	
Renal Cell Carcinoma Signaling	-0E00	1.28E-02	NaN	HGF	
Type I Diabetes Mellitus Signaling	-0E00	3.91E-03	NaN	NGFR,TNFRSF1B	
Small Cell Lung Cancer Signaling	-0E00	1.02E-02	NaN	TRAF1	
Glioma Signaling	-0E00	1.56E-02	NaN	CAMK1G,CDKN1A	
Autoimmune Thyroid Disease Signaling	-0E00	2.16E-03	NaN	TG	
Acute Myeloid Leukemia Signaling	-0E00	1.09E-02	NaN	KITLG	
Thyroid Cancer Signaling	-0E00	1.28E-02	NaN	NGF	
Graft-versus-Host Disease Signaling	-0E00	2.23E-03	NaN	IL1RN	
Chronic Myeloid Leukemia Signaling	-0E00	1.78E-02	NaN	CDKN1A,NOTCH4,PAX5,WNT2,WNT9A	
p70S6K Signaling	-0E00	6.88E-03	NaN	BTK,MAPT,PPM1J,SFN	
mTOR Signaling	-0E00	1.87E-02	NaN	PGF,PPM1J,RND1,RND3	
Pancreatic Adenocarcinoma Signaling	-0E00	1.6E-02	NaN	CDKN1A,PGF	
G Protein Signaling Mediated by Tubby	-0E00	1.28E-02	NaN	FYB1,GNA15,GNAO1,GNG4,ITK,MERTK	
Communication between Innate and Adaptive Immune Cells	-0E00	1.06E-03	NaN	IL1RN	
Crosstalk between Dendritic Cells and Natural Killer Cells	-0E00	1.02E-02	NaN	TNFRSF1B	
Systemic Lupus Erythematosus Signaling	-0E00	3.75E-03	NaN	CD22,IL1RN,INPP5D,PTPRC	
CDC42 Signaling	-0E00	6.92E-03	NaN	ITGA8,ITGA9,ITGAM,ITK	
EIF2 Signaling	-0E00	8.4E-03	NaN	ATF3,DDIT3	
Retinoic acid Mediated Apoptosis Signaling	-0E00	1.64E-02	NaN	CRABP2	
RHOA Signaling	-0E00	1.63E-02	NaN	RND3,TTN	
Phospholipase C Signaling	-0E00	9.79E-03	NaN	ADCY2,ADCY5,ADCY8,BTK,GNG4,ITGA8,ITGA9,ITGAM,ITK,RND1,RND3	
HER-2 Signaling in Breast Cancer	-0E00	8.81E-03	NaN	AREG,CDKN1A	
Altered T Cell and B Cell Signaling in Rheumatoid Arthritis	-0E00	1.06E-03	NaN	IL1RN	
Regulation of eIF4 and p70S6K Signaling	-0E00	2.13E-02	NaN	ITGA8,ITGA9,ITGAM,PPM1J	
B Cell Development	-0E00	4.07E-03	NaN	IL7R,PTPRC	
PKCθ Signaling in T Lymphocytes	-0E00	5.36E-03	NaN	CACNA1C,CACNA1E,CACNA2D3	
Role of MAPK Signaling in the Pathogenesis of Influenza	-0E00	1.19E-02	NaN	PLB1	
Role of PI3K/AKT Signaling in the Pathogenesis of Influenza	-0E00	1.49E-02	NaN	PLAC8	
PI3K Signaling in B Lymphocytes	-0E00	6.76E-03	NaN	ATF3,BTK,INPP5D,PTPRC	
Assembly of RNA Polymerase II Complex	-0E00	1.96E-02	NaN	TAF7L	
Role of JAK1 and JAK3 in γc Cytokine Signaling	-0E00	1.45E-02	NaN	IL7R	
NGF Signaling	-0E00	1.65E-02	NaN	NGF,NGFR	
Telomerase Signaling	-0E00	1.85E-02	NaN	CDKN1A,PPM1J	
Hematopoiesis from Pluripotent Stem Cells	-0E00	2.23E-03	NaN	KITLG	
VEGF Family Ligand-Receptor Interactions	-0E00	1.16E-02	NaN	PGF	
ERBB Signaling	-0E00	2.15E-02	NaN	AREG,ERBB4	
ERBB4 Signaling	-0E00	1.49E-02	NaN	ERBB4	
GADD45 Signaling	-0E00	1.67E-02	NaN	CDKN1A	
Heparan Sulfate Biosynthesis	-0E00	9.9E-03	NaN	CES3	
Heparan Sulfate Biosynthesis (Late Stages)	-0E00	1.06E-02	NaN	CES3	
D-myo-inositol-5-phosphate Metabolism	-0E00	1.96E-02	NaN	INPP5D,PPM1J,PTPRC,PTPRU	
Phospholipases	-0E00	1.47E-02	NaN	PLB1	
Chondroitin Sulfate Biosynthesis	-0E00	1.41E-02	NaN	CHST9	
Glutathione-mediated Detoxification	-0E00	1.96E-02	NaN	GSTO2	
D-myo-inositol (1,4,5,6)-Tetrakisphosphate Biosynthesis	-0E00	2.12E-02	NaN	INPP5D,PPM1J,PTPRC,PTPRU	
Superpathway of Inositol Phosphate Compounds	-0E00	1.66E-02	NaN	INPP5D,PPM1J,PTPRC,PTPRU	
D-myo-inositol (3,4,5,6)-tetrakisphosphate Biosynthesis	-0E00	2.12E-02	NaN	INPP5D,PPM1J,PTPRC,PTPRU	
3-phosphoinositide Degradation	-0E00	2E-02	NaN	INPP5D,PPM1J,PTPRC,PTPRU	
3-phosphoinositide Biosynthesis	-0E00	1.86E-02	NaN	INPP5D,PPM1J,PTPRC,PTPRU	
Triacylglycerol Biosynthesis	-0E00	1.72E-02	NaN	DGAT2L6	
Chondroitin Sulfate Biosynthesis (Late Stages)	-0E00	1.59E-02	NaN	CHST9	
Stearate Biosynthesis I (Animals)	-0E00	1.59E-02	NaN	DHRS11	
Oxidative Ethanol Degradation III	-0E00	1.52E-02	NaN	ACSS1	
Antioxidant Action of Vitamin C	-0E00	1.71E-02	NaN	GSTO2,PLB1	
PEDF Signaling	-0E00	1.19E-02	NaN	NGF	
Remodeling of Epithelial Adherens Junctions	-0E00	1.41E-02	NaN	HGF	
Agranulocyte Adhesion and Diapedesis	-0E00	1.79E-02	NaN	CCRL2,IL1RN,MMP23B,MYO18B	
TEC Kinase Signaling	-0E00	1.9E-02	NaN	BMX,BTK,GNA15,GNAO1,GNG4,ITGA8,ITGA9,ITGAM,ITK,RND1,RND3	
UVB-Induced MAPK Signaling	-0E00	1.85E-02	NaN	H3C14	
Unfolded protein response	-0E00	1.09E-02	NaN	DDIT3	
Cell Cycle: G1/S Checkpoint Regulation	-0E00	1.45E-02	NaN	CDKN1A	
SAPK/JNK Signaling	-0E00	1.99E-03	NaN	GNG4	
Protein Ubiquitination Pathway	-0E00	3.58E-03	NaN	USP44	
FGF Signaling	-0E00	1.16E-02	NaN	HGF	
JAK/STAT Signaling	-0E00	1.2E-02	NaN	CDKN1A	
IL-4 Signaling	-0E00	8.7E-03	NaN	COL17A1,COL21A1,COL22A1,COL4A6,COL5A3	
B Cell Receptor Signaling	-0E00	7.84E-03	NaN	BTK,CD22,INPP5D,PAX5,PTPRC	
Chemokine Signaling	-0E00	1.23E-02	NaN	CAMK1G	
Death Receptor Signaling	-0E00	1.03E-02	NaN	TNFRSF1B	
NF-κB Signaling	-0E00	8.76E-03	NaN	BMPR1B,IL1RN,NGF,NGFR,TNFRSF1B	
VEGF Signaling	-0E00	2.06E-02	NaN	PGF,SFN	
T Cell Receptor Signaling	-0E00	4.82E-03	NaN	FYB1,ITK,PTPRC	
Phagosome Maturation	-0E00	1.75E-02	NaN	ATP6V0D2,CYBB,NCF2	
PD-1, PD-L1 cancer immunotherapy pathway	-0E00	1.75E-02	NaN	NGFR,TNFRSF1B	
Sumoylation Pathway	-0E00	1.98E-02	NaN	RND1,RND3	
Th1 and Th2 Activation Pathway	-0E00	1.7E-02	NaN	IL24,JAG1,NOTCH4	
Th1 Pathway	-0E00	8E-03	NaN	NOTCH4	
Th2 Pathway	-0E00	2.13E-02	NaN	IL24,JAG1,NOTCH4	
Sirtuin Signaling Pathway	-0E00	1.68E-02	NaN	CYGB,H3C14,PPARGC1A,PPIF,UCP2	
NER (Nucleotide Excision Repair, Enhanced Pathway)	-0E00	1.1E-02	NaN	DDB2	
SPINK1 General Cancer Pathway	-0E00	1.49E-02	NaN	SPINK1	
Apelin Cardiomyocyte Signaling Pathway	-0E00	1E-02	NaN	ATP2A1	
T Cell Exhaustion Signaling Pathway	-0E00	7.05E-03	NaN	BTLA,EOMES,PPM1J,PRDM1	
Systemic Lupus Erythematosus in T Cell Signaling Pathway	-0E00	7.75E-03	NaN	ESR1,PPM1J,RND1,RND3,S1PR3	
Systemic Lupus Erythematosus in B Cell Signaling Pathway	-0E00	5.49E-03	NaN	BTK,CD22,INPP5D,TRAF1	
Xenobiotic Metabolism General Signaling Pathway	-0E00	1.84E-02	NaN	GSTO2,NR1I2,NR1I3	
Xenobiotic Metabolism AHR Signaling Pathway	-0E00	9.17E-03	NaN	GSTO2	
Regulation of the Epithelial Mesenchymal Transition by Growth Factors Pathway	-0E00	1.55E-02	NaN	HGF,NGFR,TNFRSF1B	
Kinetochore Metaphase Signaling Pathway	-0E00	9.71E-03	NaN	DNAH3	
Coronavirus Pathogenesis Pathway	-0E00	4.74E-03	NaN	DDIT3	
Role of MAPK Signaling in Promoting the Pathogenesis of Influenza	-0E00	1.75E-02	NaN	ATP6V0D2,PLB1	
Role of MAPK Signaling in Inhibiting the Pathogenesis of Influenza	-0E00	1.27E-02	NaN	PLB1	
